"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MRT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mauritania","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MUS","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Mauritius","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MWI","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Malawi","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","MYS","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Malaysia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NAM","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Namibia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NER","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Niger","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NGA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nigeria","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NIC","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nicaragua","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NLD","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Netherlands","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NOR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Norway","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NPL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nepal","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NRU","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Nauru","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","NZL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","New Zealand","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","OMN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Oman","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PAK","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Pakistan","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PAN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Panama","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PER","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Peru","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PHL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Philippines","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PLW","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Palau","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PNG","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Papua New Guinea","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","POL","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Poland","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PRK","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Korea, Dem. People's Rep.","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PRT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Portugal","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PRY","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Paraguay","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","PSE","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","West Bank and Gaza","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","QAT","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Qatar","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","ROU","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Romania","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","RUS","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Russian Federation","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","RWA","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Rwanda","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SAU","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Saudi Arabia","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SDN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Sudan","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SEN","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Senegal","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SGP","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Singapore","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SLB","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Solomon Islands","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SLE","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","Sierra Leone","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SLV","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","El Salvador","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.2)","I","A","SMR","ID_DIG_RECS","_Z","_Z","_Z","CAT","_Z","_Z","_Z","2010","","_Z","NUMBER","0","WB_ID4D","602","0","O","PU","Annual","San Marino","Digital data use","Not applicable","Not applicable","Not applicable","Categorical","Not Applicable","Not Applicable","Not Applicable","Not Applicable","Number (real number)","Zero","Identification for Development (ID4D) Global Dataset","CCYY","Units","Missing value","Public"
